user_id,game_id,play_time
76561198454201613,20,0
76561198454201613,50,0
76561198454201613,70,228
76561198454201613,130,0
76561198454201613,220,0
76561198454201613,340,0
76561198454201613,280,0
76561198454201613,360,0
76561198454201613,320,0
76561198454201613,380,0
76561198454201613,420,0
76561198454201613,620,62
76561198454201613,22380,1437
76561198454201613,12210,1208
76561198454201613,12220,0
76561198454201613,49520,0
76561198454201613,219150,54
76561198454201613,55230,0
76561198454201613,227300,4281
76561198454201613,99900,13
76561198454201613,230410,505
76561198454201613,236390,20
76561198454201613,218620,262
76561198454201613,271590,7616
76561198454201613,284160,285
76561198454201613,261640,47
76561198454201613,730,6954
76561198454201613,334210,0
76561198454201613,255710,463
76561198454201613,365720,1
76561198454201613,359550,36511
76561198454201613,623990,0
76561198454201613,239140,107
76561198454201613,431960,18
76561198454201613,489830,1015
76561198454201613,289070,1828
76561198454201613,292030,13653
76561198454201613,7670,23
76561198454201613,8850,0
76561198454201613,8870,1264
76561198454201613,409710,0
76561198454201613,409720,0
76561198454201613,545100,0
76561198454201613,575640,49
76561198454201613,578080,2783
76561198454201613,304930,125
76561198454201613,377160,4775
76561198454201613,755790,0
76561198454201613,252490,187
76561198454201613,700580,0
76561198454201613,552520,2565
76561198454201613,379430,8543
76561198454201613,1085660,13874
76561198400799592,400,411
76561198400799592,550,186
76561198400799592,22610,55
76561198400799592,22650,0
76561198400799592,22670,23
76561198400799592,620,339
76561198400799592,230410,229
76561198400799592,236390,43
76561198400799592,224060,164
76561198400799592,271590,1122
76561198400799592,246620,85
76561198400799592,289650,25
76561198400799592,331470,108
76561198400799592,386940,385
76561198400799592,395170,0
76561198400799592,413850,2
76561198400799592,413851,0
76561198400799592,413852,0
76561198400799592,413853,0
76561198400799592,413854,226
76561198400799592,413855,0
76561198400799592,413856,2
76561198400799592,413857,0
76561198400799592,413858,0
76561198400799592,413859,0
76561198400799592,458250,0
76561198400799592,458260,0
76561198400799592,458270,0
76561198400799592,458280,0
76561198400799592,458300,0
76561198400799592,458310,0
76561198400799592,458320,0
76561198400799592,497810,0
76561198400799592,497811,0
76561198400799592,497812,0
76561198400799592,497813,0
76561198400799592,585280,0
76561198400799592,585281,0
76561198400799592,585282,0
76561198400799592,585283,0
76561198400799592,416600,116
76561198400799592,314000,249
76561198400799592,431960,407
76561198400799592,434650,151
76561198400799592,477160,1547
76561198400799592,502820,0
76561198400799592,289070,1964
76561198400799592,530700,0
76561198400799592,730,42144
76561198400799592,553640,8
76561198400799592,555220,56
76561198400799592,578080,4861
76561198400799592,593280,0
76561198400799592,524220,159
76561198400799592,604450,32
76561198400799592,644570,11
76561198400799592,657200,109
76561198400799592,668630,77
76561198400799592,711990,0
76561198400799592,712050,0
76561198400799592,49520,381
76561198400799592,958260,179
76561198400799592,979560,19
76561198400799592,231430,0
76561198400799592,998940,721
76561198400799592,632360,249
76561198131339081,10,0
76561198131339081,80,0
76561198131339081,100,0
76561198131339081,300,0
76561198131339081,20,0
76561198131339081,30,0
76561198131339081,40,0
76561198131339081,50,0
76561198131339081,60,0
76561198131339081,70,19
76561198131339081,130,0
76561198131339081,220,0
76561198131339081,340,0
76561198131339081,240,82
76561198131339081,280,0
76561198131339081,360,0
76561198131339081,320,0
76561198131339081,380,0
76561198131339081,4000,53
76561198131339081,400,317
76561198131339081,420,0
76561198131339081,500,0
76561198131339081,10090,8551
76561198131339081,550,16
76561198131339081,620,538
76561198131339081,104200,25
76561198131339081,72850,308
76561198131339081,22380,308
76561198131339081,207610,621
76561198131339081,730,199405
76561198131339081,200170,648
76561198131339081,17080,0
76561198131339081,113400,26
76561198131339081,208090,253
76561198131339081,230410,6267
76561198131339081,236390,20
76561198131339081,238960,4491
76561198131339081,243870,0
76561198131339081,262410,8
76561198131339081,265630,0
76561198131339081,239220,69
76561198131339081,253710,32
76561198131339081,242760,1334
76561198131339081,252490,48220
76561198131339081,700580,0
76561198131339081,252950,263
76561198131339081,261030,0
76561198131339081,263980,18
76561198131339081,268910,9
76561198131339081,269670,24
76561198131339081,270880,687
76561198131339081,271590,413
76561198131339081,273110,84
76561198131339081,295110,755
76561198131339081,362300,0
76561198131339081,433850,10303
76561198131339081,439700,0
76561198131339081,304930,1365
76561198131339081,291480,232
76561198131339081,317250,40
76561198131339081,329790,73
76561198131339081,331120,14
76561198131339081,333930,8
76561198131339081,341500,0
76561198131339081,346110,30819
76561198131339081,407530,20
76561198131339081,346900,3147
76561198131339081,349700,0
76561198131339081,355840,7
76561198131339081,361280,340
76561198131339081,363970,8422
76561198131339081,365720,0
76561198131339081,311210,14526
76561198131339081,455130,11750
76561198131339081,371670,114
76561198131339081,381210,205
76561198131339081,385770,417
76561198131339081,291550,366
76561198131339081,394540,0
76561198131339081,299360,0
76561198131339081,413150,517
76561198131339081,413850,19
76561198131339081,413851,0
76561198131339081,413852,0
76561198131339081,413853,0
76561198131339081,413854,18
76561198131339081,413855,0
76561198131339081,413856,0
76561198131339081,413857,0
76561198131339081,413858,0
76561198131339081,413859,0
76561198131339081,458250,0
76561198131339081,458260,0
76561198131339081,458270,0
76561198131339081,458280,0
76561198131339081,458300,0
76561198131339081,458310,0
76561198131339081,458320,1
76561198131339081,497810,0
76561198131339081,497811,0
76561198131339081,497812,0
76561198131339081,497813,1
76561198131339081,585280,0
76561198131339081,585281,0
76561198131339081,585282,0
76561198131339081,585283,0
76561198131339081,414730,11
76561198131339081,420290,177
76561198131339081,359550,138723
76561198131339081,623990,2058
76561198131339081,428690,3677
76561198131339081,431960,698
76561198131339081,424280,31
76561198131339081,444090,740
76561198131339081,596350,0
76561198131339081,444640,0
76561198131339081,466910,183
76561198131339081,379720,27
76561198131339081,213670,15
76561198131339081,479130,1
76561198131339081,505040,2246
76561198131339081,319630,0
76561198131339081,289070,688
76561198131339081,312660,1616
76561198131339081,292030,0
76561198131339081,527440,4
76561198131339081,555570,7
76561198131339081,575640,34
76561198131339081,578080,4563
76561198131339081,584210,803
76561198131339081,588430,1
76561198131339081,612880,0
76561198131339081,613100,2110
76561198131339081,240720,138
76561198131339081,466240,36
76561198131339081,755790,1053
76561198131339081,773920,46
76561198131339081,809960,99
76561198131339081,813820,167
76561198131339081,878760,0
76561198131339081,552520,0
76561198131339081,824270,5939
76561198131339081,544920,21
76561198131339081,714010,561
76561198131339081,814380,334
76561198131339081,1085660,0
76561198239122154,550,0
76561198239122154,211500,0
76561198239122154,236390,0
76561198239122154,226320,0
76561198239122154,72850,0
76561198239122154,35450,0
76561198239122154,236850,0
76561198239122154,222880,0
76561198239122154,8930,0
76561198239122154,271590,0
76561198239122154,281990,0
76561198239122154,304050,0
76561198239122154,227940,0
76561198239122154,323190,0
76561198239122154,324850,0
76561198239122154,326480,0
76561198239122154,333600,0
76561198239122154,282070,0
76561198239122154,340050,0
76561198239122154,314420,0
76561198239122154,730,0
76561198239122154,255710,0
76561198239122154,365720,0
76561198239122154,370270,0
76561198239122154,385800,0
76561198239122154,420110,0
76561198239122154,431960,0
76561198239122154,264240,0
76561198239122154,438100,0
76561198239122154,310380,0
76561198239122154,34270,0
76561198239122154,205230,0
76561198239122154,205950,0
76561198239122154,365590,0
76561198239122154,524440,0
76561198239122154,453480,0
76561198239122154,460910,0
76561198239122154,476030,0
76561198239122154,394360,0
76561198239122154,490880,0
76561198239122154,491650,0
76561198239122154,289070,0
76561198239122154,292030,0
76561198239122154,547340,0
76561198239122154,489830,0
76561198239122154,552990,0
76561198239122154,359550,0
76561198239122154,623990,0
76561198239122154,578080,0
76561198239122154,582010,0
76561198239122154,589290,0
76561198239122154,602520,0
76561198239122154,626510,0
76561198239122154,626690,0
76561198239122154,644570,0
76561198239122154,665180,0
76561198239122154,668630,0
76561198239122154,680320,0
76561198239122154,711990,0
76561198239122154,712050,0
76561198239122154,712840,0
76561198239122154,719430,0
76561198239122154,736190,0
76561198239122154,582160,0
