user_id,game_id,play_time
76561198285333737,400,0
76561198285333737,550,6
76561198285333737,620,206
76561198285333737,230410,252
76561198285333737,220200,76
76561198285333737,235600,197
76561198285333737,107410,175
76561198285333737,264710,2245
76561198285333737,271590,29369
76561198285333737,222880,3
76561198285333737,282140,395
76561198285333737,285900,114
76561198285333737,286690,399
76561198285333737,287390,454
76561198285333737,238460,46
76561198285333737,301640,267
76561198285333737,301860,28
76561198285333737,304930,84
76561198285333737,214490,33
76561198285333737,238320,133
76561198285333737,730,2293
76561198285333737,305620,253
76561198285333737,333930,0
76561198285333737,252490,3063
76561198285333737,700580,0
76561198285333737,346110,157
76561198285333737,407530,0
76561198285333737,360940,115
76561198285333737,381210,356
76561198285333737,387990,83
76561198285333737,234140,1405
76561198285333737,225540,138
76561198285333737,414700,27
76561198285333737,239140,1295
76561198285333737,431960,26
76561198285333737,391220,926
76561198285333737,433850,7508
76561198285333737,439700,0
76561198285333737,440900,0
76561198285333737,931180,0
76561198285333737,365590,7893
76561198285333737,524440,0
76561198285333737,275850,518
76561198285333737,474960,0
76561198285333737,359550,736
76561198285333737,623990,0
76561198285333737,500260,178
76561198285333737,273350,278
76561198285333737,513710,604
76561198285333737,518790,446
76561198285333737,292030,5932
76561198285333737,447040,416
76561198285333737,460920,66
76561198285333737,578080,40607
76561198285333737,460930,776
76561198285333737,612880,206
76561198285333737,641990,527
76561198285333737,648800,884
76561198285333737,674940,135
76561198285333737,582160,978
76561198285333737,552520,194
76561198285333737,728880,405
76561198285333737,884660,60
76561198285333737,391720,99
76561198285333737,582010,955
76561198285333737,646910,583
76561198285333737,304390,0
76561198285333737,654310,0
76561198285333737,266310,0
76561198285333737,370910,0
76561198285333737,275390,0
76561198285333737,325180,0
76561198285333737,44350,0
76561198285333737,1085660,1702
76561198040663683,4540,2
76561198040663683,4550,1034
76561198040663683,475150,1897
76561198040663683,9480,0
76561198040663683,550,274
76561198040663683,40300,0
76561198040663683,7520,0
76561198040663683,55100,988
76561198040663683,105600,5151
76561198040663683,12750,27
76561198040663683,91310,133
76561198040663683,730,49065
76561198040663683,55230,1869
76561198040663683,219640,659
76561198040663683,57690,0
76561198040663683,1930,0
76561198040663683,220240,46
76561198040663683,207230,72
76561198040663683,218230,218
76561198040663683,1083500,0
76561198040663683,230410,1
76561198040663683,236390,5985
76561198040663683,238960,937
76561198040663683,39120,684
76561198040663683,224260,5
76561198040663683,224220,0
76561198040663683,239250,1243
76561198040663683,40390,0
76561198040663683,237110,563
76561198040663683,218620,3871
76561198040663683,206420,1537
