user_id,game_id,play_time
76561198345908162,400,0
76561198345908162,20900,0
76561198345908162,32440,0
76561198345908162,35140,4471
76561198345908162,32510,0
76561198345908162,620,7
76561198345908162,20920,0
76561198345908162,32800,309
76561198345908162,207610,1125
76561198345908162,200260,3294
76561198345908162,238960,16
76561198345908162,209000,37
76561198345908162,261030,626
76561198345908162,263260,3544
76561198345908162,242700,268
76561198345908162,267490,1209
76561198345908162,313690,1241
76561198345908162,316010,2006
76561198345908162,203160,1671
76561198345908162,241930,6282
76561198345908162,330840,254
76561198345908162,354430,0
76561198345908162,355250,0
76561198345908162,356500,0
76561198345908162,361670,0
76561198345908162,361690,0
76561198345908162,367670,5
76561198345908162,6000,0
76561198345908162,6020,0
76561198345908162,6030,0
76561198345908162,6060,12
76561198345908162,32350,0
76561198345908162,32370,0
76561198345908162,32380,0
76561198345908162,32390,0
76561198345908162,32400,0
76561198345908162,32420,762
76561198345908162,32430,1390
76561198345908162,32470,0
76561198345908162,32500,957
76561198345908162,208580,0
76561198345908162,238370,2750
76561198345908162,397080,2
76561198345908162,372000,453
76561198345908162,287290,117
76561198345908162,208650,5421
76561198345908162,348710,6490
76561198345908162,239140,300
76561198345908162,429570,313
76561198345908162,391220,3229
76561198345908162,438640,206
76561198345908162,266840,410
76561198345908162,441550,0
76561198345908162,374320,11
76561198345908162,455910,0
76561198345908162,456540,0
76561198345908162,498240,676
76561198345908162,515220,149
76561198345908162,454650,18044
76561198345908162,292030,25654
76561198345908162,307780,8990
76561198345908162,536220,537
76561198345908162,540070,0
76561198345908162,675260,681
76561198345908162,356190,7591
76561198345908162,742300,982
76561198345908162,637650,6541
76561198345908162,627270,3355
76561198345908162,750920,5420
76561198345908162,812140,7
76561198345908162,911400,0
76561198013969036,10,0
76561198013969036,80,0
76561198013969036,100,0
76561198013969036,300,0
76561198013969036,30,0
76561198013969036,40,0
76561198013969036,60,0
76561198013969036,70,0
76561198013969036,220,0
76561198013969036,340,0
76561198013969036,240,0
76561198013969036,320,0
76561198013969036,360,0
76561198013969036,380,0
76561198013969036,2100,0
76561198013969036,2130,0
76561198013969036,2610,0
76561198013969036,4000,0
76561198013969036,4500,0
76561198013969036,420,0
76561198013969036,11450,0
76561198013969036,13200,0
76561198013969036,13210,0
76561198013969036,13230,0
76561198013969036,13240,0
76561198013969036,13250,0
76561198013969036,15120,0
76561198013969036,20900,0
76561198013969036,12200,0
76561198013969036,9480,0
76561198013969036,10500,0
76561198013969036,1250,0
76561198013969036,35420,0
76561198013969036,3590,0
76561198013969036,22330,0
76561198013969036,22320,0
76561198013969036,12810,0
76561198013969036,6060,0
76561198013969036,6030,0
76561198013969036,6020,0
76561198013969036,39530,0
76561198013969036,23490,0
76561198013969036,12710,0
76561198013969036,550,0
76561198013969036,22370,0
76561198013969036,3730,0
76561198013969036,400,0
76561198013969036,17410,0
76561198013969036,22600,0
76561198013969036,31280,0
76561198013969036,40800,0
76561198013969036,15700,0
76561198013969036,15710,0
76561198013969036,15740,0
76561198013969036,15750,0
76561198013969036,50300,0
76561198013969036,47890,0
76561198013969036,42910,0
76561198013969036,48190,0
76561198013969036,55100,0
76561198013969036,70000,0
76561198013969036,620,0
76561198013969036,105600,0
76561198013969036,20920,0
76561198013969036,7760,0
76561198013969036,22650,0
76561198013969036,33910,0
76561198013969036,33930,0
76561198013969036,65700,0
76561198013969036,65720,0
76561198013969036,65780,0
76561198013969036,65790,0
76561198013969036,107430,0
76561198013969036,219540,0
76561198013969036,98800,0
76561198013969036,24240,0
76561198013969036,3830,0
76561198013969036,12100,0
76561198013969036,12110,0
76561198013969036,12120,0
76561198013969036,12230,0
76561198013969036,12240,0
76561198013969036,12250,0
76561198013969036,201870,0
76561198013969036,72850,0
76561198013969036,202200,0
76561198013969036,45000,0
76561198013969036,204030,0
76561198013969036,2400,0
76561198013969036,2420,0
76561198013969036,2430,0
76561198013969036,67370,0
76561198013969036,204880,0
76561198013969036,104700,0
76561198013969036,22380,0
76561198013969036,201700,0
76561198013969036,207250,0
76561198013969036,104900,0
76561198013969036,108800,0
76561198013969036,12750,0
76561198013969036,55150,0
76561198013969036,208580,0
76561198013969036,200510,0
76561198013969036,212680,0
76561198013969036,4700,0
76561198013969036,4760,0
76561198013969036,34030,0
76561198013969036,34330,0
76561198013969036,211160,0
76561198013969036,217060,0
76561198013969036,205790,0
76561198013969036,41000,0
76561198013969036,41010,0
76561198013969036,41050,0
