user_id
76561198285333737
76561198040663683
76561198922212384
76561198845640825
76561198126523551
76561198822204571
76561198077358609
76561198356011657
76561198275821502
76561198088671603
76561198096104097
76561198845933691
76561198339161577
76561198098201895
76561198957072434
76561198361510456
76561198810325932
76561198345987201
76561198429810212
76561198840690861
76561198849321494
76561198175447170
76561198854589759
76561198299673688
76561198088051125
76561198028569808
76561198071837822
76561198089482131
76561198412205511
76561198333209572
76561198321864370
76561198126521143
76561198164404689
76561198172230437
76561198879499751
76561198302148358
76561198399853294
76561198453882799
76561198500559788
76561198083296813
76561198134343860
76561198221238804
76561198152020483
76561198308913784
76561198206000855
76561198160579763
76561198152925911
76561198439225652
76561198334383299
76561198226334744
76561198354312275
76561198381856731
76561198335628604
76561198224507484
76561198401935981
76561198263021372
76561198144629965
76561198296640368
76561198210057497
76561198390387271
76561198259614746
76561198033938967
76561198373448799
76561198085453616
76561198199271737
76561198284456755
76561198382337575
76561198399208231
76561198069943211
76561198116199164
76561198115729099
76561198099974874
76561198258843258
76561198796519548
76561198296091171
76561198385227480
76561198366250631
76561198053806876
76561198102079958
76561198346446688
76561198230949916
76561198269140373
76561198041556086
76561198057170897
76561198385396428
76561198101719965
76561198135406273
76561198348627047
76561198818802946
76561198247687448
76561198013259296
76561198325308696
76561198131869629
76561198068483460
76561198104583600
76561198326571337
76561198262435251
76561198107734014
76561198100556424
76561198144955360
76561198120698127
76561198870295090
76561198174220267
76561198086304758
76561198102249667
76561198240134768
76561198364589571
76561198195857998
76561198360775380
76561198359766779
76561198411338976
76561198073377777
76561198091041789
76561198865521118
76561198424869401
76561198111424172
76561198158337994
76561198980881370
76561198966937508
76561198269336689
76561198358286535
76561198881839196
76561198253043860
76561198271845677
76561197996974122
76561198206455388
76561198128022357
76561198143107759
76561198001071253
76561197965993239
76561198050725860
76561198076220093
76561198986036278
76561197995210267
76561198110218859
76561198151170368
76561198091279194
76561198132908129
76561198310223074
76561198297260226
76561198373715252
76561198403088527
76561198803844284
76561199004232299
76561198202880963
76561198173338333
76561198824126813
76561198136765381
76561198844139262
76561198423350614
76561198361357235
76561198403421217
76561198313001999
76561198312726849
76561198136272379
76561198080398212
76561198043967626
76561198970003876
76561198840325391
76561198363111571
76561198023956823
76561198813544664
76561198913686416
76561198886386205
76561198240318516
76561198292854225
76561198965058914
76561198094221780
76561198430140244
76561198813593880
76561198116660545
76561198856721401
76561198093813861
76561198060598024
76561197962573099
76561198060429076
76561198366333781
76561198349498831
76561198150690523
76561198258702242
76561198052428765
76561198021760420
76561198248942828
76561198088905776
76561198099633382
76561198068731241
76561198050941933
76561198018784236
76561198796572419
76561198348104707
76561198999330591
76561198869948892
76561198434805452
76561198954828512
76561198882888869
76561198991320773
76561198810683321
76561198864330273
76561198190924351
76561198416156089
76561198857202914
76561198877680518
76561197962320302
76561198288707612
76561198392487398
76561198166012238
76561198984682089
76561198262942774
76561198076176808
76561198444531014
76561198813146337
76561198338213072
76561198986956325
76561198309719887
76561198974926973
76561198938300739
