game_id,tag
102500,Exploration
102500,Controller
102500,Sandbox
102500,Atmospheric
102500,Crafting
102500,Female Protagonist
102500,Masterpiece
313160,Simulation
313160,Multiplayer
313160,Open World
313160,Agriculture
313160,Moddable
313160,Singleplayer
313160,Realistic
313160,Co-op
313160,Relaxing
313160,Driving
313160,Economy
313160,Physics
313160,Management
313160,Sandbox
313160,Mod
313160,Strategy
313160,Online Co-Op
313160,Family Friendly
313160,Atmospheric
313160,Massively Multiplayer
495890,Memes
495890,Cute
495890,Anime
495890,Casual
495890,Indie
495890,Pixel Graphics
495890,Runner
495890,Dog
495890,Platformer
495890,2D
495890,Great Soundtrack
495890,Funny
495890,Singleplayer
495890,Comedy
495890,Side Scroller
495890,Walking Simulator
495890,Atmospheric
495890,Action
495890,Story Rich
495890,Retro
201790,Tower Defense
201790,Co-op
201790,Action
201790,Strategy
201790,Online Co-Op
201790,Indie
201790,Third Person
201790,Fantasy
201790,Multiplayer
201790,Funny
201790,Comedy
201790,Third-Person Shooter
201790,Singleplayer
201790,Cartoony
201790,RPG
201790,Shooter
201790,Adventure
201790,Female Protagonist
201790,Great Soundtrack
201790,Controller
774171,Music
774171,Rhythm
774171,Anime
774171,Cute
774171,Casual
774171,Action
774171,Indie
774171,Sexual Content
774171,Female Protagonist
774171,Nudity
774171,Great Soundtrack
774171,Singleplayer
774171,Funny
774171,Arcade
774171,Difficult
774171,2D
774171,Mature
237990,RPG
237990,Turn-Based
237990,Strategy
237990,Tactical
237990,Turn-Based Strategy
237990,Indie
237990,Story Rich
237990,Fantasy
237990,Great Soundtrack
237990,Kickstarter
237990,Tactical RPG
237990,Choices Matter
237990,Hand-drawn
237990,Atmospheric
237990,2D
237990,Singleplayer
237990,Crowdfunded
237990,Strategy RPG
237990,Adventure
237990,Masterpiece
202170,Open World
202170,Action
202170,Martial Arts
202170,Third Person
202170,Crime
202170,Adventure
202170,Fighting
202170,Singleplayer
202170,Sandbox
202170,Story Rich
202170,Great Soundtrack
202170,Driving
202170,Parkour
202170,RPG
202170,Third-Person Shooter
202170,Violent
202170,Shooter
202170,Atmospheric
202170,Masterpiece
202170,Multiplayer
239350,Roguelike
239350,Platformer
239350,Indie
239350,Difficult
239350,2D
239350,Local Co-Op
239350,Replay Value
239350,Procedural Generation
239350,Addictive
239350,Action
239350,Roguelite
239350,Perma Death
239350,Adventure
239350,Singleplayer
239350,Co-op
239350,Controller
239350,Great Soundtrack
239350,Local Multiplayer
239350,Side Scroller
239350,Multiplayer
942970,Detective
942970,Puzzle
942970,Mystery
942970,Indie
942970,Story Rich
942970,RPG
942970,Simulation
942970,Singleplayer
942970,Atmospheric
942970,2D
942970,Point & Click
675010,Offroad
675010,Simulation
675010,Driving
675010,Multiplayer
675010,Realistic
675010,Physics
675010,Open World
675010,Co-op
675010,Racing
675010,Online Co-Op
675010,Moddable
675010,Sandbox
675010,Singleplayer
675010,Atmospheric
675010,Mod
675010,Exploration
675010,Adventure
675010,First-Person
675010,Third Person
675010,VR
418340,Action
418340,Hack and Slash
418340,Female Protagonist
418340,Anime
418340,Co-op
418340,Multiplayer
418340,Adventure
418340,Great Soundtrack
418340,Online Co-Op
418340,Indie
418340,Beat 'em up
418340,Third Person
418340,Early Access
418340,Fighting
418340,Spectacle fighter
418340,Cute
418340,Action RPG
418340,Fantasy
418340,Team-Based
418340,Singleplayer
584400,Great Soundtrack
584400,2D
584400,Platformer
584400,Classic
584400,Retro
584400,Pixel Graphics
584400,Fast-Paced
584400,Colorful
584400,Adventure
584400,Action
584400,Side Scroller
584400,Singleplayer
584400,Family Friendly
584400,Local Co-Op
584400,Casual
584400,Multiplayer
584400,Arcade
584400,Action-Adventure
584400,Cartoony
584400,Remake
848450,Early Access
848450,Survival
848450,Underwater
848450,Open World
848450,Exploration
848450,Singleplayer
848450,Adventure
848450,Early Access
848450,Base Building
848450,Crafting
848450,First-Person
848450,Aliens
848450,Sci-fi
848450,Survival Horror
848450,Horror
848450,Sandbox
848450,Atmospheric
848450,Indie
848450,Story Rich
848450,Great Soundtrack
12200,Open World
12200,Action
12200,Adventure
12200,Third Person
12200,Comedy
12200,Singleplayer
12200,Great Soundtrack
12200,Funny
12200,Classic
12200,Sandbox
12200,Dark Humor
12200,Satire
12200,Story Rich
12200,Atmospheric
12200,Exploration
12200,Masterpiece
12200,Simulation
12200,Mature
12200,Multiplayer
12200,Controller
4700,Strategy
4700,Medieval
4700,Historical
4700,Turn-Based Strategy
4700,Grand Strategy
4700,War
4700,RTS
4700,Tactical
4700,Singleplayer
4700,Multiplayer
4700,Military
4700,Moddable
4700,Turn-Based
4700,Real Time Tactics
4700,Classic
4700,Simulation
4700,Action
4700,Masterpiece
4700,Sandbox
4700,Great Soundtrack
273350,Action
273350,Multiplayer
273350,Co-op
273350,FPS
273350,Online Co-Op
273350,Shooter
273350,Team-Based
273350,Survival
273350,Sci-fi
273350,Aliens
273350,PvP
273350,First-Person
273350,Class-Based
273350,Strategy
273350,Atmospheric
273350,Third Person
273350,Tactical
273350,Singleplayer
273350,Stealth
273350,Casual
637090,Mechs
637090,Strategy
637090,Turn-Based
637090,Turn-Based Tactics
637090,Sci-fi
637090,Turn-Based Strategy
637090,Tactical
637090,Robots
637090,Singleplayer
637090,Action
637090,RPG
637090,Space
637090,Multiplayer
637090,Futuristic
637090,Character Customization
637090,Adventure
637090,Management
637090,Story Rich
637090,Great Soundtrack
637090,Difficult
10500,Strategy
10500,Historical
10500,Military
10500,Grand Strategy
10500,Turn-Based Strategy
10500,War
10500,Tactical
10500,RTS
10500,Multiplayer
10500,Singleplayer
10500,Turn-Based
10500,Naval
10500,America
10500,Great Soundtrack
10500,Action
10500,Real Time Tactics
10500,Turn-Based Tactics
10500,Atmospheric
10500,Classic
10500,Adventure
640820,RPG
640820,Fantasy
640820,Isometric
640820,CRPG
640820,Singleplayer
640820,Party-Based RPG
640820,Choices Matter
640820,Story Rich
640820,Character Customization
640820,Real-Time with Pause
640820,Adventure
640820,Sexual Content
640820,Strategy
640820,Dungeons & Dragons
640820,Medieval
640820,Gore
640820,Masterpiece
640820,Nudity
640820,Female Protagonist
640820,Early Access
208580,RPG
208580,Star Wars
208580,Story Rich
208580,Sci-fi
208580,Singleplayer
208580,Classic
208580,Real-Time with Pause
208580,Adventure
208580,Party-Based RPG
208580,Choices Matter
208580,Masterpiece
208580,Moddable
208580,Character Customization
208580,Multiple Endings
208580,Third Person
208580,Space
208580,Atmospheric
208580,Female Protagonist
208580,Action
208580,Turn-Based Combat
365450,Hacking
365450,Simulation
365450,Singleplayer
365450,Programming
365450,Indie
365450,Great Soundtrack
365450,Puzzle
365450,Typing
365450,Story Rich
365450,Cyberpunk
365450,Atmospheric
365450,2D
365450,Adventure
365450,Sci-fi
365450,Casual
365450,Strategy
365450,Difficult
365450,Education
365450,Multiplayer
365450,Horror
428690,Simulation
428690,Singleplayer
428690,Management
428690,Strategy
428690,Character Customization
428690,Funny
428690,Early Access
428690,Memes
428690,Family Friendly
428690,Casual
428690,Indie
428690,Realistic
428690,Adventure
428690,Multiplayer
428690,Open World
428690,Comedy
428690,Sandbox
428690,Walking Simulator
428690,Illuminati
428690,Female Protagonist
292730,Action
292730,FPS
292730,Multiplayer
292730,Futuristic
292730,Zombies
292730,Space
292730,Shooter
292730,First-Person
292730,Singleplayer
292730,Sci-fi
292730,Robots
292730,Adventure
292730,Story Rich
292730,Quick-Time Events
292730,Atmospheric
292730,Great Soundtrack
292730,War
292730,Post-apocalyptic
292730,Co-op
292730,Dog
488790,RPG
488790,Comedy
488790,Dark Humor
488790,Funny
488790,Superhero
488790,Singleplayer
488790,Mature
488790,Memes
488790,Cartoon
488790,Turn-Based
488790,Adventure
488790,Story Rich
488790,Nudity
488790,Open World
488790,Satire
488790,Action
488790,2D
488790,Illuminati
488790,Sexual Content
488790,Atmospheric
21690,Action
21690,Zombies
21690,Co-op
21690,Third-Person Shooter
21690,Horror
21690,Co-op Campaign
21690,Online Co-Op
21690,Adventure
21690,Third Person
21690,Survival Horror
21690,Shooter
21690,Singleplayer
21690,Multiplayer
21690,Female Protagonist
21690,Survival
21690,Local Co-Op
21690,Quick-Time Events
21690,Gore
21690,Atmospheric
21690,3D Vision
323850,Multiplayer
323850,Funny
323850,Local Multiplayer
323850,Fast-Paced
323850,Action
323850,2D
323850,4 Player Local
323850,Indie
323850,Online Co-Op
323850,Platformer
323850,Competitive
323850,Casual
323850,Local Co-Op
323850,Co-op
323850,Arcade
323850,Great Soundtrack
323850,Singleplayer
323850,Memes
323850,Moddable
323850,Gore
47780,Horror
47780,Action
47780,Sci-fi
47780,Space
47780,Third Person
47780,Survival Horror
47780,Gore
47780,Multiplayer
47780,Third-Person Shooter
47780,Atmospheric
47780,Singleplayer
47780,Shooter
47780,Aliens
47780,Co-op
47780,Story Rich
47780,Adventure
47780,Survival
47780,Futuristic
47780,Blood
47780,Masterpiece
48240,Strategy
48240,City Builder
48240,Simulation
48240,Futuristic
48240,RTS
48240,Resource Management
48240,Economy
48240,Multiplayer
48240,Singleplayer
48240,Sci-fi
48240,Management
48240,Building
48240,Real-Time
48240,Sandbox
48240,Trading
48240,4X
48240,Co-op
48240,Great Soundtrack
48240,Online Co-Op
48240,Story Rich
306460,Free to Play
306460,Survival
306460,Zombies
306460,Multiplayer
306460,Open World
306460,Adventure
306460,Action
306460,Crafting
306460,Sandbox
306460,Shooter
306460,Co-op
306460,FPS
306460,Singleplayer
306460,Post-apocalyptic
306460,Indie
306460,Funny
306460,Casual
306460,Massively Multiplayer
306460,RPG
306460,Horror
9200,FPS
9200,Post-apocalyptic
9200,Action
9200,Open World
9200,Shooter
9200,Singleplayer
9200,First-Person
9200,Racing
9200,Sci-fi
9200,Co-op
9200,Multiplayer
9200,Atmospheric
9200,Gore
9200,Adventure
9200,RPG
9200,Horror
9200,Crafting
9200,Survival
9200,Online Co-Op
9200,Linear
250760,Platformer
250760,Pixel Graphics
250760,Retro
250760,Great Soundtrack
250760,Indie
250760,2D
250760,Adventure
250760,Action
250760,Masterpiece
250760,Singleplayer
250760,Difficult
250760,Side Scroller
250760,Kickstarter
250760,Fantasy
250760,Medieval
250760,Old School
250760,Funny
250760,Arcade
250760,Comedy
250760,RPG
863550,Stealth
863550,Assassin
863550,Action
863550,Singleplayer
863550,Third Person
863550,Violent
863550,Multiplayer
863550,Sandbox
863550,Open World
863550,Strategy
863550,Gore
863550,Atmospheric
863550,Puzzle
863550,Co-op
863550,Third-Person Shooter
863550,Funny
863550,Online Co-Op
863550,Shooter
863550,Great Soundtrack
863550,Nudity
291650,RPG
291650,Fantasy
291650,Isometric
291650,Story Rich
291650,Singleplayer
291650,CRPG
291650,Party-Based RPG
291650,Real-Time with Pause
291650,Adventure
291650,Kickstarter
291650,Atmospheric
291650,Dark Fantasy
291650,Open World
291650,Character Customization
291650,Exploration
291650,Classic
291650,Strategy
291650,Great Soundtrack
291650,Indie
291650,Crowdfunded
402710,Early Access
402710,Survival
402710,Space
402710,Open World
402710,Multiplayer
402710,Sci-fi
402710,Building
402710,Adventure
402710,Crafting
402710,Sandbox
402710,Early Access
402710,Base Building
402710,Action
402710,Co-op
402710,Singleplayer
402710,Aliens
402710,RPG
402710,FPS
402710,Indie
402710,Horror
9219,FPS
9219,Post-apocalyptic
9219,Action
9219,Open World
9219,Shooter
9219,Singleplayer
9219,First-Person
9219,Racing
9219,Sci-fi
9219,Co-op
9219,Multiplayer
9219,Atmospheric
9219,Gore
9219,Adventure
9219,RPG
9219,Horror
9219,Crafting
9219,Survival
9219,Online Co-Op
9219,Linear
392110,Strategy
392110,Space
392110,Sci-fi
392110,4X
392110,Multiplayer
392110,Turn-Based Strategy
392110,Turn-Based
392110,Grand Strategy
392110,Great Soundtrack
392110,Singleplayer
392110,Action
392110,Open World
392110,War
392110,Atmospheric
392110,Moddable
392110,Co-op
392110,Sandbox
392110,RTS
392110,RPG
392110,Indie
301640,Zombies
301640,Co-op
301640,Action
301640,Multiplayer
301640,World War II
301640,Third-Person Shooter
301640,Horror
301640,Sniper
301640,Gore
301640,Survival
301640,Shooter
301640,Singleplayer
301640,Post-apocalyptic
301640,Survival Horror
301640,Third Person
301640,War
301640,FPS
301640,Open World
301640,Female Protagonist
301640,First-Person
470220,Card Game
470220,Multiplayer
470220,Casual
470220,Board Game
470220,Family Friendly
470220,Funny
470220,Strategy
470220,Co-op
470220,Online Co-Op
470220,Singleplayer
470220,Classic
470220,Team-Based
470220,Action
470220,Replay Value
384300,Utilities
384300,Software
384300,Singleplayer
384300,Design & Illustration
384300,Gaming
384300,Action
384300,Indie
384300,Hardware
384300,Casual
384300,Mod
384300,RPG
384300,VR
384300,Mouse only
384300,Epic
22320,RPG
22320,Open World
22320,Fantasy
22320,Classic
22320,Masterpiece
22320,Great Soundtrack
22320,Moddable
22320,First-Person
22320,Singleplayer
22320,Adventure
22320,Cult Classic
22320,Atmospheric
22320,Magic
22320,Exploration
22320,Story Rich
22320,Sandbox
22320,Action RPG
22320,Character Customization
22320,Medieval
22320,Action
751780,Survival
751780,Crafting
751780,Pixel Graphics
751780,Indie
751780,Adventure
751780,Sandbox
751780,2D
751780,Base Building
751780,Singleplayer
751780,Building
751780,Resource Management
751780,Exploration
751780,Open World
751780,RPG
751780,Casual
751780,Agriculture
751780,Multiplayer
751780,Clicker
751780,Action
751780,Simulation
353370,Controller
353370,Hardware
353370,Steam Machine
353370,Local Multiplayer
353370,Masterpiece
353370,Epic
353370,VR
353370,Beautiful
353370,Hentai
353370,Violent
353370,Choices Matter
353370,Third-Person Shooter
268050,Horror
268050,Survival Horror
268050,Psychological Horror
268050,Gore
268050,Atmospheric
268050,Action
268050,Singleplayer
268050,Third Person
268050,Survival
268050,Zombies
268050,Dark
268050,Stealth
268050,Adventure
268050,Third-Person Shooter
268050,Difficult
268050,Cinematic
268050,Shooter
268050,Story Rich
268050,Masterpiece
268050,Walking Simulator
330840,Story Rich
330840,Episodic
330840,Adventure
330840,Choices Matter
330840,Fantasy
330840,Point & Click
330840,Singleplayer
330840,Atmospheric
330840,Medieval
330840,Choose Your Own Adventure
330840,Interactive Fiction
330840,Based On A Novel
330840,Mature
330840,Nudity
330840,Gore
330840,Female Protagonist
330840,Dragons
330840,Masterpiece
330840,War
330840,Casual
678960,Anime
678960,RPG
678960,Character Customization
678960,Action
678960,Souls-like
678960,JRPG
678960,Co-op
678960,Third Person
678960,Vampire
678960,Multiplayer
678960,Violent
678960,Dark Fantasy
678960,Difficult
678960,Action RPG
678960,Gore
678960,Singleplayer
678960,Post-apocalyptic
678960,Hack and Slash
678960,Adventure
678960,Great Soundtrack
599140,Pixel Graphics
599140,Crafting
599140,RPG
599140,Sandbox
599140,Indie
599140,Simulation
599140,Medieval
599140,Singleplayer
599140,Management
599140,Dark Humor
599140,Adventure
599140,Building
599140,Agriculture
599140,2D
599140,Story Rich
599140,Dark
599140,Fantasy
599140,Mystery
599140,Gore
599140,Violent
505460,Early Access
505460,Strategy
505460,Massively Multiplayer
505460,World War II
505460,Action
505460,War
505460,Multiplayer
505460,Indie
505460,RPG
505460,Military
505460,Sandbox
505460,Team-Based
505460,Top-Down Shooter
505460,Early Access
505460,Shooter
505460,Base Building
505460,Tactical
505460,Open World
505460,Co-op
505460,Crafting
418240,Stealth
418240,Tactical
418240,Strategy
418240,Ninja
418240,Real Time Tactics
418240,Singleplayer
418240,Indie
418240,Isometric
418240,Action
418240,Historical
418240,RTS
418240,Assassin
418240,Difficult
418240,Violent
418240,Atmospheric
418240,Third Person
418240,Survival
418240,Adventure
418240,Great Soundtrack
418240,Puzzle
473690,Fighting
473690,Martial Arts
473690,Action
473690,Multiplayer
473690,PvP
473690,Open World
473690,Adventure
473690,PvE
473690,Indie
473690,RPG
473690,Online Co-Op
473690,Character Customization
473690,Swordplay
473690,Difficult
473690,Singleplayer
473690,MMORPG
473690,Co-op
473690,Massively Multiplayer
473690,Atmospheric
473690,Strategy
211400,Zombies
211400,Platformer
211400,Indie
211400,Action
211400,Post-apocalyptic
211400,Adventure
211400,Atmospheric
211400,Side Scroller
211400,Singleplayer
211400,Parkour
211400,2D
211400,Survival
211400,Horror
211400,2.5D
211400,Puzzle
211400,Great Soundtrack
211400,Controller
211400,Short
211400,Story Rich
211400,Masterpiece
282800,Anime
282800,Board Game
282800,Cute
282800,Multiplayer
282800,Card Game
282800,Strategy
282800,Turn-Based
282800,Casual
282800,Indie
282800,Great Soundtrack
282800,Funny
282800,Co-op
282800,Female Protagonist
282800,Difficult
282800,Singleplayer
282800,Memes
282800,2D
282800,Family Friendly
282800,Comedy
282800,Survival Horror
285190,Warhammer 40K
285190,Strategy
285190,RTS
285190,Sci-fi
285190,Multiplayer
285190,Games Workshop
285190,Action
285190,MOBA
285190,Gore
285190,Singleplayer
285190,War
285190,Base Building
285190,Atmospheric
285190,Tactical
285190,Co-op
285190,Great Soundtrack
285190,Classic
285190,Story Rich
285190,Violent
285190,Casual
209160,Dog
209160,FPS
209160,Action
209160,Multiplayer
209160,Shooter
209160,First-Person
209160,Military
209160,Singleplayer
209160,War
209160,Co-op
209160,Online Co-Op
209160,America
209160,Short
209160,Linear
209160,Fast-Paced
209160,Masterpiece
209160,Hacking
209160,Survival Horror
209160,Futuristic
209160,Tactical
7940,FPS
7940,Action
7940,Multiplayer
7940,Shooter
7940,First-Person
7940,Classic
7940,Singleplayer
7940,Military
7940,War
7940,Masterpiece
7940,PvP
7940,Great Soundtrack
7940,Linear
7940,Modern
7940,Story Rich
7940,Atmospheric
7940,Co-op
7940,Moddable
7940,Competitive
7940,Controller
368360,Survival
368360,Post-apocalyptic
368360,Singleplayer
368360,Strategy
368360,Simulation
368360,Dark Humor
368360,Funny
368360,Indie
368360,Adventure
368360,Comedy
368360,Choices Matter
368360,Casual
368360,Action
368360,Point & Click
368360,Difficult
368360,War
368360,Dark Comedy
368360,Atmospheric
368360,Horror
368360,Roguelike
206190,Stealth
206190,Puzzle
206190,Indie
206190,2D
206190,Pixel Graphics
206190,Comedy
206190,Singleplayer
206190,Action
206190,Strategy
206190,Noir
206190,Platformer
206190,Great Soundtrack
206190,Funny
206190,Short
206190,Hacking
206190,Level Editor
206190,GameMaker
206190,Story Rich
206190,Adventure
206190,Sci-fi
386940,Multiplayer
386940,Funny
386940,Local Multiplayer
386940,Platformer
386940,Level Editor
386940,4 Player Local
386940,Competitive
386940,2D
386940,Action
386940,Casual
386940,Parkour
386940,Indie
386940,Difficult
386940,Adventure
386940,Strategy
386940,Cute
386940,Great Soundtrack
386940,Controller
386940,Puzzle
386940,Singleplayer
209650,Dog
209650,FPS
209650,Action
209650,Multiplayer
209650,Shooter
209650,Futuristic
209650,First-Person
209650,Sci-fi
209650,Linear
209650,Singleplayer
209650,America
209650,War
209650,Quick-Time Events
209650,Short
209650,Masterpiece
209650,Illuminati
209650,Military
209650,Online Co-Op
209650,Co-op
209650,PvP
425580,Puzzle
425580,Mystery
425580,Atmospheric
425580,Point & Click
425580,Hidden Object
425580,Adventure
425580,Indie
425580,Singleplayer
425580,Horror
425580,Short
425580,Lovecraftian
425580,Steampunk
425580,Psychological Horror
425580,Story Rich
425580,Casual
425580,First-Person
425580,Dark
425580,Great Soundtrack
209080,Steampunk
209080,Team-Based
209080,Multiplayer
209080,Co-op
209080,Action
209080,Tactical
209080,Indie
209080,Competitive
209080,Simulation
209080,Adventure
209080,Flight
209080,FPS
209080,Online Co-Op
209080,Strategy
209080,PvP
209080,First-Person
209080,Shooter
209080,Class-Based
209080,Kickstarter
209080,Massively Multiplayer
35700,Platformer
35700,Fantasy
35700,Puzzle
35700,Indie
35700,Co-op
35700,Action
35700,Local Co-Op
35700,Adventure
35700,Puzzle Platformer
35700,Great Soundtrack
35700,Beautiful
35700,Singleplayer
35700,Online Co-Op
35700,Multiplayer
35700,Physics
35700,Atmospheric
35700,Casual
35700,Local Multiplayer
35700,2D
35700,Female Protagonist
294860,Anime
294860,Strategy
294860,Turn-Based
294860,Story Rich
294860,RPG
294860,JRPG
294860,Tactical
294860,Singleplayer
294860,Great Soundtrack
294860,Strategy RPG
294860,Tactical RPG
294860,Third Person
294860,War
294860,Tanks
294860,Turn-Based Strategy
294860,Action
294860,World War II
294860,Romance
294860,Classic
294860,Female Protagonist
283640,Souls-like
283640,Metroidvania
283640,Difficult
283640,Dark Fantasy
283640,RPG
283640,2D
283640,Action
283640,Platformer
283640,Indie
283640,Atmospheric
283640,Local Co-Op
283640,Action RPG
283640,Dark
283640,Side Scroller
283640,Gore
283640,Co-op
283640,Singleplayer
283640,Adventure
283640,Horror
283640,Story Rich
17470,Horror
17470,Sci-fi
17470,Action
17470,Space
17470,Third Person
17470,Survival Horror
17470,Atmospheric
17470,Singleplayer
17470,Third-Person Shooter
17470,Gore
17470,Shooter
17470,Aliens
17470,Dark
17470,Futuristic
17470,Story Rich
17470,Silent Protagonist
17470,Survival
17470,Masterpiece
17470,Adventure
17470,Zombies
300,FPS
300,World War II
300,Multiplayer
300,Action
300,Shooter
300,Team-Based
300,Military
300,War
300,First-Person
300,Historical
300,Class-Based
300,Classic
300,Tactical
300,Realistic
300,Online Co-Op
300,Strategy
300,Gore
300,Massively Multiplayer
300,Simulation
300,Comedy
529180,Early Access
529180,Open World
529180,Massively Multiplayer
529180,Survival
529180,Sandbox
529180,RPG
529180,Adventure
529180,Fantasy
529180,Early Access
529180,Magic
529180,MMORPG
529180,Action
529180,Multiplayer
529180,Dragons
529180,Simulation
529180,Crafting
529180,Base Building
529180,Medieval
529180,PvP
529180,Singleplayer
224760,Platformer
224760,Indie
224760,Puzzle
224760,Pixel Graphics
224760,Exploration
224760,Great Soundtrack
224760,Singleplayer
224760,Adventure
224760,Casual
224760,Mystery
224760,Puzzle Platformer
224760,2D
224760,Beautiful
224760,Relaxing
224760,Atmospheric
224760,Masterpiece
224760,Cute
224760,Retro
224760,2.5D
224760,Controller
238430,Zombies
238430,Survival
238430,Action
238430,Co-op
238430,Multiplayer
238430,Horror
238430,FPS
238430,Online Co-Op
238430,First-Person
238430,Indie
238430,Shooter
238430,Adventure
238430,Open World
238430,Survival Horror
238430,PvP
238430,Gore
238430,Atmospheric
238430,Singleplayer
238430,Competitive
238430,Local Co-Op
994280,RPG
994280,Story Rich
994280,Action RPG
994280,Singleplayer
994280,Open World
994280,Action
994280,Fantasy
994280,Martial Arts
994280,Drama
994280,Third Person
994280,Anime
292120,JRPG
292120,RPG
292120,Linear
292120,Female Protagonist
292120,Great Soundtrack
292120,Singleplayer
292120,Fantasy
292120,Story Rich
292120,Adventure
292120,Cinematic
292120,Sci-fi
292120,Action
292120,Third Person
292120,Atmospheric
292120,Turn-Based Combat
292120,Action RPG
292120,Futuristic
292120,Masterpiece
292120,Turn-Based
292120,Strategy
270550,Zombies
270550,Survival
270550,Multiplayer
270550,Co-op
270550,Action
270550,Tower Defense
270550,Indie
270550,Shooter
270550,Strategy
270550,Online Co-Op
270550,Casual
270550,Horror
270550,Top-Down
270550,Singleplayer
270550,Isometric
270550,Free to Play
270550,Local Co-Op
270550,Arcade
270550,Difficult
270550,Masterpiece
32470,Strategy
32470,Star Wars
32470,RTS
32470,Space
32470,Sci-fi
32470,Multiplayer
32470,Singleplayer
32470,Moddable
32470,Tactical
32470,Action
32470,Mod
32470,War
32470,Great Soundtrack
32470,Classic
32470,Co-op
32470,Grand Strategy
32470,Simulation
32470,4X
32470,Adventure
32470,Atmospheric
251060,Strategy
251060,RTS
251060,Military
251060,Realistic
251060,Wargame
251060,Cold War
251060,Multiplayer
251060,Tactical
251060,Real Time Tactics
251060,Simulation
251060,War
251060,Naval
251060,Alternate History
251060,Masterpiece
251060,Singleplayer
251060,Action
251060,Real-Time
251060,Co-op
251060,Difficult
251060,Adventure
391720,Horror
391720,Psychological Horror
391720,Atmospheric
391720,Walking Simulator
391720,First-Person
391720,Singleplayer
391720,Story Rich
391720,Indie
391720,Adventure
391720,Psychedelic
391720,Dark
391720,Great Soundtrack
391720,Puzzle
391720,Exploration
391720,Mystery
391720,Lovecraftian
391720,Surreal
391720,Survival Horror
391720,Point & Click
391720,Short
536220,Zombies
536220,Story Rich
536220,Choices Matter
536220,Adventure
536220,Post-apocalyptic
536220,Atmospheric
536220,Episodic
536220,Singleplayer
536220,Survival
536220,Action
536220,Gore
536220,Point & Click
536220,Choose Your Own Adventure
536220,Horror
536220,Violent
536220,Drama
536220,Female Protagonist
536220,Comic Book
536220,Visual Novel
536220,Casual
320300,Simulation
320300,Singleplayer
320300,Building
320300,Driving
320300,Education
320300,Racing
320300,First-Person
320300,Management
320300,Puzzle
320300,Realistic
320300,Casual
320300,Multiplayer
320300,Great Soundtrack
320300,Atmospheric
320300,Funny
320300,Action
320300,Mod
320300,Open World
320300,Sandbox
320300,FPS
248390,Sandbox
248390,Crafting
248390,Building
248390,Survival
248390,Strategy
248390,Indie
248390,2D
248390,Multiplayer
248390,Simulation
248390,Singleplayer
248390,Open World
248390,City Builder
248390,RPG
248390,Resource Management
248390,Fantasy
248390,Adventure
248390,God Game
248390,Tower Defense
248390,Side Scroller
248390,Casual
242680,Roguelike
242680,Indie
242680,Difficult
242680,Pixel Graphics
242680,Bullet Hell
242680,Action
242680,Roguelite
242680,Top-Down Shooter
242680,Great Soundtrack
242680,Post-apocalyptic
242680,Shooter
242680,Local Co-Op
242680,Singleplayer
242680,Top-Down
242680,2D
242680,Twin Stick Shooter
242680,Perma Death
242680,RPG
242680,Local Multiplayer
242680,GameMaker
493900,Strategy
493900,RTS
493900,Villain Protagonist
493900,Simulation
493900,Fantasy
493900,Management
493900,Comedy
493900,Base Building
493900,Economy
493900,Multiplayer
493900,RPG
493900,Co-op
493900,Funny
493900,Dungeon Crawler
493900,Female Protagonist
493900,Dark Humor
493900,God Game
493900,Singleplayer
493900,Online Co-Op
602520,Anime
602520,Sexual Content
602520,Nudity
602520,Cute
602520,Visual Novel
602520,Story Rich
602520,Dating Sim
602520,Singleplayer
602520,Casual
602520,Great Soundtrack
602520,Romance
602520,Indie
602520,Atmospheric
602520,2D
602520,NSFW
602520,Replay Value
602520,Adventure
602520,Masterpiece
602520,Funny
602520,Hentai
332800,Horror
332800,Singleplayer
332800,Survival Horror
332800,Robots
332800,Psychological Horror
332800,Difficult
332800,First-Person
332800,Dark
332800,Indie
332800,Survival
332800,Point & Click
332800,Strategy
332800,Atmospheric
332800,Story Rich
332800,Mystery
332800,Fast-Paced
332800,Resource Management
332800,Historical
332800,Perma Death
332800,Adventure
420110,Anime
420110,Sexual Content
420110,Cute
420110,Visual Novel
420110,Nudity
420110,Dating Sim
420110,Romance
420110,Story Rich
420110,Singleplayer
420110,Great Soundtrack
420110,Indie
420110,2D
420110,Hentai
420110,Linear
420110,Atmospheric
420110,Masterpiece
420110,Comedy
420110,Female Protagonist
420110,Cats
420110,Adventure
304930,Free to Play
304930,Survival
304930,Zombies
304930,Multiplayer
304930,Open World
304930,Adventure
304930,Crafting
304930,Action
304930,First-Person
304930,Co-op
304930,Sandbox
304930,Shooter
304930,Post-apocalyptic
304930,FPS
304930,Singleplayer
304930,Massively Multiplayer
304930,Indie
304930,Casual
304930,Atmospheric
304930,Early Access
424840,Horror
424840,Atmospheric
424840,Adventure
424840,Dark
424840,Singleplayer
424840,Puzzle Platformer
424840,Puzzle
424840,Indie
424840,Stealth
424840,Platformer
424840,Story Rich
424840,Great Soundtrack
424840,Psychological Horror
424840,Short
424840,Female Protagonist
424840,Third Person
424840,Survival Horror
424840,2.5D
424840,Strategy
424840,Action
405640,Puzzle
405640,Indie
405640,Psychological Horror
405640,Pixel Graphics
405640,Hacking
405640,Singleplayer
405640,Demons
405640,Horror
405640,Experimental
405640,Dark
405640,Great Soundtrack
405640,Horses
405640,Funny
405640,Story Rich
405640,2D
405640,Short
