user_id,game_id,vote
76561198810385201,730,1
76561198810385201,610360,1
76561198162414159,601150,1
76561198162414159,204360,1
76561198162414159,487720,1
76561198162414159,206420,1
76561198162414159,47780,1
76561197963313083,636150,1
76561197963313083,610360,1
76561197963313083,730,1
76561198868227222,610360,1
76561198980800467,610360,1
76561198980800467,730,1
76561198980800467,810670,1
76561198444328566,610360,1
76561198874346763,610360,1
76561198874346763,730,1
76561198132003016,292030,1
76561198132003016,610360,1
76561198132003016,440,1
76561198311236456,610360,1
76561198311236456,1064730,1
76561198311236456,402330,1
76561198311236456,292410,1
76561198311236456,566160,1
76561198311236456,730,1
76561198311236456,252490,1
76561198210814351,610360,1
76561198210814351,674940,1
76561198210814351,359550,1
76561198210814351,381210,1
76561198210814351,730,1
76561198131754031,610360,1
76561198131754031,360940,1
76561198131754031,12120,1
76561198131754031,225260,1
76561198131754031,299740,1
76561198131754031,238320,1
76561198131754031,433850,1
76561198131754031,221100,-1
76561198131754031,444090,1
76561198849203491,610360,1
76561198849203491,272060,1
76561198849203491,920490,1
76561198849203491,230410,1
76561198033625356,476600,1
76561198033625356,594650,1
76561198033625356,381210,1
76561198033625356,633360,1
76561198033625356,304240,1
76561198033625356,487720,1
76561198033625356,213670,1
76561198033625356,387970,1
76561198033625356,480430,1
76561198033625356,537430,1
76561198275730449,413150,1
76561198275730449,1069640,1
76561198275730449,495560,1
76561198275730449,610080,1
76561198275730449,772430,1
76561198275730449,447020,1
76561198275730449,610360,1
76561198275730449,599140,1
76561198275730449,440900,1
76561198275730449,1121920,1
76561198275730449,848450,1
76561198275730449,72850,1
76561198275730449,529180,-1
76561198275730449,49520,1
76561198275730449,271360,1
76561198275730449,255710,1
76561198275730449,914620,1
76561198275730449,251570,1
76561198275730449,355840,-1
76561198275730449,799240,-1
76561198275730449,588430,1
76561198372940761,610360,1
76561198372940761,730,1
76561198372940761,386180,1
76561198426871091,280790,1
76561198426871091,477160,1
76561198426871091,44350,1
76561198426871091,334230,1
76561198426871091,658560,1
76561198426871091,610360,1
76561198426871091,1070330,1
76561198426871091,578080,1
76561198426871091,730,1
76561198161175610,879420,1
76561198161175610,544750,1
76561198161175610,976310,1
76561198161175610,418370,1
76561198161175610,487720,1
76561198161175610,203140,1
76561198161175610,447820,1
76561198161175610,10680,1
76561198161175610,234080,1
76561198161175610,8850,1
76561198161175610,72850,1
76561198161175610,254700,1
76561198161175610,205100,1
76561198161175610,409710,1
76561198161175610,287290,1
76561198161175610,45700,1
76561198161175610,219640,1
76561198161175610,307780,1
76561198161175610,10090,1
76561198161175610,203160,1
76561198161175610,220440,1
76561198161175610,227940,1
76561198161175610,50620,1
76561198161175610,7860,1
76561198161175610,33320,-1
76561197963880073,610360,1
76561198358081077,610360,1
76561198358081077,508900,1
76561198358081077,878750,1
76561198358081077,927890,1
76561198358081077,1004240,1
76561198358081077,222880,1
76561198358081077,578080,-1
76561198358081077,730,1
76561198875003127,562010,1
76561198875003127,227300,1
76561198875003127,730,1
76561198875003127,570,1
76561198875003127,610360,1
76561198875003127,10,1
76561198875003127,55150,1
76561198875003127,566990,1
76561198332592154,218620,1
76561198332592154,233720,1
76561198332592154,303610,1
76561198332592154,444090,1
76561198332592154,1004240,1
76561198332592154,610360,1
76561198332592154,532210,1
76561198332592154,271590,1
76561198332592154,365590,1
76561198332592154,730,1
76561198804274430,252490,1
76561198804274430,610360,1
76561198804274430,431960,1
76561198804274430,223470,1
76561198804274430,362930,1
76561198804274430,730,1
76561198811169149,850630,1
76561198811169149,942970,1
76561198811169149,610360,1
76561198811169149,319970,1
76561198811169149,545850,1
76561198811169149,680380,-1
76561198811169149,597120,1
76561198981462642,105600,1
76561198981462642,617670,1
76561198981462642,799070,1
76561198981462642,508900,1
76561198981462642,610360,1
76561198981462642,440,1
76561198981462642,359550,1
76561198981462642,730,1
76561198365535834,670290,-1
76561198365535834,427520,1
76561198365535834,610360,1
76561198365535834,310560,-1
76561198365535834,234630,-1
76561198365535834,438690,-1
76561198365535834,730,-1
76561198365535834,105600,-1
76561198365535834,603850,-1
76561198365535834,55230,1
76561198365535834,297790,1
76561198365535834,570,-1
76561198365535834,485610,1
76561198365535834,252950,-1
76561198365535834,246620,1
76561198365535834,286570,-1
76561198365535834,444640,1
76561198365535834,746910,1
76561198365535834,227310,1
76561198365535834,304212,1
76561198365535834,301520,-1
76561198365535834,588430,-1
76561198365535834,462930,1
76561198365535834,397900,-1
76561198365535834,322330,1
76561198365535834,255710,1
76561198365535834,11020,1
76561198365535834,346900,1
76561198365535834,510510,1
76561198365535834,286940,1
76561198365535834,227300,1
76561198333812490,730,1
76561198333812490,610360,1
76561198333812490,391220,1
76561198333812490,44350,1
76561198333812490,704190,-1
76561198333812490,608990,-1
76561198333812490,871720,1
76561198333812490,738060,1
76561198333812490,225020,-1
76561198333812490,780440,-1
76561198333812490,643600,-1
76561198333812490,706990,1
76561198333812490,444200,1
76561198333812490,504370,-1
76561198333812490,224960,1
76561198240588068,610360,1
76561198835786988,444640,1
76561198835786988,922460,1
76561198835786988,610360,1
76561198835786988,893730,1
76561198835786988,888090,1
76561198835786988,1014370,1
76561198835786988,949000,1
76561198835786988,531960,1
76561198835786988,956780,1
76561198835786988,890800,-1
76561198835786988,734820,1
76561198835786988,489520,1
76561198835786988,546390,1
76561198835786988,897330,1
76561198835786988,914150,1
76561198835786988,341540,-1
76561198835786988,620,1
76561198835786988,230410,1
76561198835786988,400,1
76561198835786988,421040,1
76561198835786988,734750,1
76561198846060063,1049800,-1
76561198846060063,610360,1
76561198846060063,730,1
76561198184524506,799070,1
76561198184524506,610360,1
76561198971594173,610360,1
76561198270978880,550,1
76561198270978880,610360,1
76561198270978880,508900,1
76561198270978880,232010,1
76561198270978880,578080,1
76561198270978880,381210,1
76561198270978880,252950,1
76561198270978880,271590,1
76561198270978880,227300,1
76561198270978880,322330,1
76561198270978880,730,1
76561198270978880,444090,1
76561198338126264,698780,1
76561198338126264,610360,1
76561198338126264,240,1
76561198338126264,607200,1
76561198338126264,105600,1
76561198338126264,431960,1
76561198338126264,508290,1
76561198338126264,252490,1
76561198338126264,823160,-1
76561198338126264,322170,1
76561198338126264,4000,1
76561198338126264,251570,1
76561198338126264,322330,1
76561198338126264,252950,1
76561198338126264,509240,1
76561198338126264,513000,1
76561198393866268,286690,1
76561198393866268,550,1
76561198393866268,24960,1
76561198393866268,223470,1
76561198393866268,222880,1
76561198393866268,620,1
76561198393866268,437160,1
76561198393866268,610360,1
76561198393866268,220,1
76561198393866268,340,1
76561198393866268,440,1
76561198393866268,1067900,1
76561198393866268,431960,1
76561198393866268,595440,1
76561198393866268,4000,1
76561198393866268,730,1
76561198404345293,610360,1
76561198404345293,10,1
76561198404345293,730,1
76561198158487391,610360,1
76561198158487391,292030,1
76561198158487391,730,1
76561198158487391,55230,1
76561198253152393,864550,1
76561198253152393,851000,1
76561198253152393,70,1
76561198253152393,673800,1
76561198253152393,617670,1
76561198253152393,1098340,1
76561198253152393,610360,1
76561198253152393,658550,1
76561198253152393,508900,1
76561198253152393,799070,1
76561198253152393,658560,1
76561198253152393,566160,1
76561198253152393,645090,1
76561198253152393,591420,1
76561198253152393,575640,1
76561198253152393,562220,1
76561198253152393,533300,1
76561198253152393,220240,1
76561198253152393,730,1
76561198161733865,710920,1
76561198161733865,1144110,1
76561198161733865,220,1
76561198161733865,1108560,1
76561198161733865,1094030,1
76561198161733865,965200,1
76561198161733865,287700,1
76561198161733865,420,1
76561198161733865,1161160,1
76561198161733865,1116960,1
76561198161733865,962810,1
76561198161733865,628410,1
76561198161733865,617670,1
76561198161733865,508900,1
76561198161733865,610360,1
76561198161733865,620,1
76561198161733865,389040,-1
76561198161733865,409142,-1
76561198161733865,431960,1
76561198161733865,899440,1
76561198161733865,595260,1
76561198161733865,215830,1
76561198092256555,359550,1
76561198092256555,610360,1
76561198092256555,227300,1
76561198092256555,313340,1
76561198092256555,578080,1
76561198092256555,730,1
76561198092256555,252490,1
76561198092256555,4000,1
76561198095637549,353640,1
76561198095637549,300380,1
76561198095637549,265890,1
76561198095637549,26900,-1
76561198286660082,900270,1
76561198286660082,353640,1
76561198138791652,675010,1
76561198138791652,353640,1
76561198138791652,287980,1
76561198175626118,353640,1
76561198175626118,458710,1
76561198175626118,475620,1
76561198175626118,574850,1
76561198175626118,440730,1
76561198175626118,386620,1
76561198175626118,314020,1
76561198175626118,546930,1
76561198175626118,474910,1
76561198175626118,351030,1
76561198175626118,341470,1
76561198175626118,395900,1
76561198175626118,247020,1
76561198170969677,610360,1
76561198170969677,292030,1
76561198170969677,20920,1
76561198170969677,203160,1
76561198170969677,359550,1
76561198170969677,252330,1
76561198170969677,307690,1
76561198170969677,252950,1
76561198170969677,221040,1
76561198170969677,474960,1
76561198170969677,578080,1
76561198170969677,218620,1
76561198170969677,414700,1
76561198170969677,238320,1
76561198170969677,976310,1
76561198170969677,287390,1
76561198170969677,50130,1
76561198170969677,647830,1
76561198170969677,550,1
76561198170969677,391720,1
76561198170969677,225540,1
76561198170969677,203140,1
76561198170969677,863550,1
76561198170969677,265930,1
76561198170969677,438740,1
76561198170969677,304390,1
76561198170969677,552520,1
76561198170969677,377160,1
76561198170969677,72850,1
76561198170969677,239140,1
76561198170969677,570,1
76561198170969677,322330,1
76561198170969677,220440,1
76561198170969677,541670,1
76561198170969677,337000,1
76561198170969677,555440,1
76561198170969677,381210,1
76561198170969677,388410,1
76561198170969677,267490,1
76561198170969677,35140,1
76561198170969677,209000,1
76561198170969677,208650,1
76561198170969677,368500,1
76561198170969677,557340,1
76561198170969677,322500,1
76561198170969677,466240,1
76561198170969677,286690,1
76561198170969677,730,1
76561198170969677,368360,1
76561198016539819,353640,-1
76561198018751855,353640,1
76561198018751855,702670,1
76561198018751855,548430,1
76561198018751855,359320,1
76561198018751855,413150,1
76561198157173104,509250,1
76561198157173104,400940,-1
76561198157173104,839870,1
76561198157173104,780210,1
76561198157173104,353640,1
76561198157173104,934780,1
76561198157173104,675010,1
76561198157173104,263280,1
76561198157173104,233450,1
76561198157173104,516750,1
76561198157173104,227300,1
76561198157173104,284160,1
76561198157173104,270880,1
76561198157173104,383870,1
76561198157173104,271590,1
76561198106699635,341800,1
76561198106699635,610360,1
76561198106699635,507520,1
76561198106699635,880850,1
76561198106699635,603850,1
76561198106699635,893520,1
76561198106699635,359550,1
76561198106699635,438100,1
76561198106699635,582010,-1
76561198106699635,646910,1
76561198106699635,550650,1
76561198106699635,454650,1
76561198106699635,476600,1
76561198106699635,105600,1
76561198106699635,48700,1
76561198106699635,313340,-1
76561198106699635,486310,1
76561198106699635,533300,1
76561198106699635,460920,1
76561198106699635,550900,1
76561198106699635,578080,-1
76561198106699635,33350,1
76561198106699635,334230,1
76561198106699635,477770,1
76561198106699635,4000,1
76561198106699635,241560,1
76561198106699635,602940,-1
76561198106699635,513650,1
76561198106699635,482920,1
76561198106699635,230410,1
76561198106699635,449630,-1
76561198106699635,299460,-1
76561198106699635,398710,-1
76561198106699635,575640,1
76561198106699635,444090,1
76561198106699635,588010,1
76561198106699635,227940,1
76561198106699635,221380,1
76561198106699635,6060,1
76561198106699635,462060,-1
76561198106699635,730,1
76561198106699635,214850,1
76561198106699635,214340,1
76561198106699635,250900,1
76561198106699635,252950,1
76561198106699635,271590,1
76561198106699635,202970,1
76561198106699635,385770,1
76561198220720284,359550,1
76561198220720284,353640,1
76561198033047117,1046930,1
76561198033047117,610360,1
76561198033047117,49520,1
76561198033047117,259830,1
76561198033047117,241910,1
76561198033047117,371690,1
76561198033047117,440,1
76561198033047117,42700,1
76561198033047117,1070330,1
76561198033047117,806140,1
76561198033047117,580910,1
76561198033047117,466240,1
76561198033047117,3830,1
76561198033047117,689990,-1
76561198033047117,624460,1
76561198033047117,654171,1
76561198033047117,654170,1
76561198033047117,550650,1
76561198033047117,485350,1
76561198033047117,625400,1
76561198033047117,35720,1
76561198033047117,613730,1
76561198033047117,332780,-1
76561198033047117,302710,-1
76561198033047117,489020,1
76561198033047117,467370,1
76561198033047117,496500,1
76561198033047117,344040,-1
76561198033047117,245170,1
76561198033047117,417910,1
76561198033047117,730,1
76561198033047117,521340,1
76561198033047117,250600,1
76561198033047117,461910,-1
76561198033047117,374670,1
76561198075205750,602320,1
76561198075205750,353640,1
76561198075205750,872790,1
76561198075205750,282760,1
76561198075205750,330840,1
76561198075205750,375950,1
76561198075205750,367580,1
76561198075205750,302610,1
76561198075205750,48800,1
76561198075205750,214560,1
76561198075205750,271820,1
76561198075205750,243970,1
76561198075205750,319780,-1
76561198075205750,230050,1
76561198075205750,270850,1
76561198075205750,227300,1
76561198075205750,206190,1
76561198075205750,208600,1
76561198075205750,204240,1
76561198075205750,307760,-1
76561198075205750,275080,-1
76561198075205750,298400,1
76561198075205750,204360,1
76561198075205750,289760,1
76561198075205750,219740,1
76561198336270855,646570,-1
76561198336270855,353640,1
76561198336270855,457140,-1
76561198336270855,641320,-1
76561198336270855,289070,1
76561198336270855,1100970,-1
76561198336270855,384190,1
76561198351226186,648800,1
76561198351226186,744900,1
76561198351226186,339610,1
76561198351226186,285160,1
76561198351226186,766570,1
76561198351226186,491950,1
76561198351226186,12120,1
76561198351226186,610360,1
