user_id,game_id,vote
76561198140545913,686190,1
76561198140545913,745880,1
76561198140545913,553640,1
76561198868474825,550,1
76561198868474825,686190,1
76561198425698952,686190,-1
76561198425698952,570,1
76561198124928978,324680,1
76561198124928978,340050,-1
76561198124928978,224500,1
76561198113618839,305620,1
76561198113618839,324680,1
76561198113618839,207610,1
76561198113618839,363970,1
76561198142830890,1110100,1
76561198142830890,390560,-1
76561198142830890,324680,1
76561198142830890,253710,-1
76561198175766691,324680,1
76561198175766691,329130,1
76561198175766691,287450,1
76561198175766691,440,1
76561198086288934,324680,1
76561198086288934,211820,1
76561198086288934,260230,1
76561198086288934,224480,1
76561198360773906,686190,1
76561198145077620,324680,1
76561198145077620,844930,1
76561198023097736,324680,1
76561198023097736,435150,1
76561198023097736,39510,1
76561198023097736,65540,1
76561198023097736,34330,1
76561198023097736,228300,1
76561198023097736,206420,-1
76561198023097736,50130,1
76561198067705278,646570,1
76561198067705278,324680,1
76561198067705278,299740,-1
76561198067705278,294100,1
76561198067705278,8930,1
76561198281840267,686190,1
76561198281840267,642080,1
76561198281840267,11450,1
76561198281840267,698780,1
76561198281840267,223100,1
76561198281840267,389300,-1
76561198281840267,433850,1
76561198281840267,208090,-1
76561198281840267,331470,1
76561198281840267,206420,-1
76561198281840267,306130,1
76561198281840267,218620,1
76561198281840267,252490,1
76561198281840267,230410,1
76561198281840267,570,1
76561198281840267,282070,1
76561198281840267,730,1
76561198421707883,897440,1
76561198421707883,686190,1
76561198400987791,665180,1
76561198400987791,686190,1
76561198400987791,3590,1
76561198400987791,555440,1
76561198400987791,740260,1
76561198396130886,329430,1
76561198396130886,686190,1
76561198880314321,686190,1
76561198253613394,346110,1
76561198253613394,686190,1
76561198253613394,292030,1
76561198253613394,700330,1
76561198253613394,550,1
76561198253613394,596440,1
76561198253613394,342380,1
76561198253613394,575510,1
76561198253613394,578080,-1
76561198430388193,319630,1
76561198430388193,477160,1
76561198430388193,518030,1
76561198430388193,686190,1
76561198430388193,730,1
76561198430388193,674400,1
76561198066853347,271590,-1
76561198066853347,1003520,1
76561198066853347,686190,-1
76561198066853347,1004240,1
76561198066853347,1008710,1
76561198066853347,644560,1
76561198066853347,107410,1
76561198066853347,907370,1
76561198066853347,939760,1
76561198066853347,224260,1
76561198999321378,1186860,1
76561198999321378,938810,1
76561198999321378,965890,1
76561198999321378,1020060,1
76561198999321378,931470,1
76561198999321378,1020640,1
76561198999321378,1178050,1
76561198999321378,787450,1
76561198999321378,1122750,1
76561198999321378,975050,1
76561198999321378,953570,1
76561198999321378,686190,1
76561198999321378,985740,-1
76561198999321378,862690,1
76561198999321378,964350,1
76561198999321378,1116210,1
76561198999321378,820770,1
76561198999321378,1090560,1
76561198999321378,1149660,1
76561198999321378,1126290,1
76561198999321378,1140610,1
76561198999321378,896170,1
76561198999321378,1058000,1
76561198999321378,1101450,1
76561198352585397,889510,1
76561198352585397,243470,1
76561198352585397,686190,1
76561198352585397,548570,1
76561198352585397,899440,1
76561198352585397,738540,1
76561198352585397,517630,1
76561198352585397,812140,1
76561198352585397,552520,1
76561198352585397,409710,1
76561198352585397,730310,-1
76561198352585397,863550,1
76561198352585397,253230,1
76561198352585397,429660,1
76561198352585397,236870,-1
76561198352585397,424840,1
76561198352585397,637650,1
76561198352585397,368500,1
76561198352585397,403640,1
76561198352585397,312660,1
76561198352585397,223100,1
76561198352585397,524220,1
76561198352585397,355790,1
76561198352585397,292030,1
76561198352585397,582160,1
76561198352585397,620,1
76561198352585397,371660,1
76561198352585397,360430,1
76561198352585397,234140,-1
76561198352585397,543460,-1
76561198352585397,298110,1
76561198352585397,265550,1
76561198352585397,239140,1
76561198352585397,225540,1
76561198352585397,49520,1
76561198352585397,218620,1
76561198352585397,568440,1
76561198352585397,368420,1
76561198352585397,241930,1
76561198437028206,550650,-1
76561198437028206,686190,-1
76561198185159886,8930,1
76561198185159886,686190,-1
76561198185159886,394360,1
76561198185159886,262060,-1
76561198185159886,236390,-1
76561198185159886,866800,1
76561198185159886,377160,1
76561198185159886,675260,1
76561198185159886,292030,1
76561198185159886,589290,1
76561198185159886,238320,-1
76561198287550945,686190,-1
76561198287550945,823130,1
76561198287550945,281990,1
76561198287550945,386480,1
76561198287550945,637650,1
76561198287550945,720280,1
76561198287550945,543460,-1
76561198287550945,433850,-1
76561198287550945,359550,-1
76561198287550945,218620,1
76561198287550945,641990,-1
76561198287550945,305620,1
76561198287550945,578080,-1
76561198287550945,730,1
76561198287550945,275850,1
76561198287550945,431960,1
76561198287550945,304930,1
76561198830141431,785740,1
76561198830141431,942970,1
76561198830141431,49520,1
76561198830141431,379430,1
76561198830141431,371660,1
76561198830141431,666140,1
76561198830141431,582010,1
76561198830141431,307690,-1
76561198830141431,475550,-1
76561198830141431,686190,-1
76561198830141431,998930,1
76561198830141431,578080,-1
76561198830141431,787450,1
76561198104760434,718590,1
76561198104760434,374320,1
76561198104760434,219740,1
76561198193413279,6000,1
76561198193413279,976730,1
76561198193413279,718590,1
76561198193413279,379720,1
76561198193413279,322170,1
76561198193413279,381210,1
76561198193413279,440,1
76561198093800261,644560,1
76561198093800261,668630,-1
76561198093800261,287700,1
76561198093800261,686190,-1
76561198093800261,460120,1
76561198093800261,678950,1
76561198093800261,845070,1
76561198093800261,331354,1
76561198093800261,311730,1
76561198093800261,349040,1
76561198093800261,698780,1
76561198093800261,439350,1
76561198093800261,280790,1
76561198093800261,444090,-1
76561198093800261,282900,1
76561198093800261,45760,1
76561198093800261,223470,1
76561198093800261,263300,-1
76561198093800261,225840,1
76561198093800261,382490,1
76561198093800261,304050,1
76561198093800261,29800,1
76561198093800261,63380,1
76561198093800261,203160,1
76561198093800261,292630,-1
76561198093800261,205950,1
76561198093800261,304930,1
76561198093800261,4000,1
76561198093800261,550,1
76561198093800261,440,1
76561198008615181,718590,1
76561198008615181,1106850,1
76561198008615181,799640,1
76561198008615181,673950,1
76561198008615181,287700,1
76561198008615181,818320,1
76561198008615181,743450,-1
76561198008615181,218620,1
76561198008615181,367520,1
76561198008615181,525510,1
76561198008615181,374320,1
76561198008615181,413150,1
76561198008615181,221040,1
76561198008615181,200710,1
76561198008615181,588430,1
76561198008615181,302510,1
76561198008615181,314410,1
76561198008615181,105600,1
76561198008615181,304930,1
76561198354130981,718590,1
76561198354130981,751780,1
76561198060994752,718590,1
76561198060994752,208140,1
76561198060994752,17450,1
76561198060994752,227300,1
76561198060994752,109600,1
76561198216443595,718590,1
76561198216443595,335300,1
76561198216443595,211820,1
76561198321700854,413150,1
76561198321700854,718590,1
76561198321700854,241600,1
76561198321700854,674940,1
76561198189089517,718590,1
76561198189089517,374320,1
76561198189089517,473470,1
76561198189089517,222880,1
76561198189089517,105600,1
76561198009721737,718590,1
76561198009721737,629760,1
76561198009721737,582880,1
76561198009721737,570940,1
76561198009721737,381210,1
76561198009721737,17520,1
76561198009721737,219150,1
76561198009721737,237930,1
76561198009721737,301520,-1
76561198009721737,374320,1
76561198009721737,335300,1
76561198009721737,7670,1
76561198009721737,440,1
76561198009721737,319630,1
76561198009721737,22330,1
76561198009721737,42160,-1
76561198009721737,219640,1
76561198009721737,220,1
76561198065121815,718590,1
76561198065121815,673000,1
76561198065121815,730,-1
76561198065121815,261110,-1
76561198065121815,601650,-1
76561198065121815,262060,1
76561198065121815,257850,1
76561198065121815,245170,1
76561198065121815,222880,-1
76561198065121815,49600,1
76561198065121815,33100,1
76561198065121815,242720,1
76561198033849069,718590,1
76561198033849069,381210,1
76561198033849069,250900,1
76561198311765440,1011940,1
76561198311765440,897440,-1
76561198311765440,893010,-1
76561198311765440,726990,1
76561198311765440,644560,1
76561198311765440,885940,1
76561198311765440,1013870,1
76561198311765440,686190,-1
76561198311765440,680320,1
76561198311765440,711990,1
76561198311765440,665180,1
76561198311765440,907090,1
76561198311765440,281990,-1
76561198311765440,358130,1
76561198311765440,239140,1
76561198311765440,779340,-1
76561198311765440,872790,-1
76561198311765440,944370,-1
76561198311765440,233450,-1
76561198311765440,232090,-1
76561198311765440,942270,1
76561198311765440,892760,-1
76561198311765440,828070,1
76561198311765440,887530,1
76561198311765440,838350,-1
76561198311765440,503300,-1
76561198311765440,730,1
76561198311765440,255710,1
76561198311765440,242920,1
76561198311765440,624090,-1
76561198311765440,271240,-1
76561198311765440,466860,1
76561198311765440,378120,-1
76561198378990604,463350,1
76561198378990604,400,1
76561198378990604,578310,1
76561198378990604,302250,1
76561198378990604,331470,1
76561198378990604,4000,1
76561198378990604,686190,1
76561198378990604,220,1
76561198378990604,272060,1
76561198378990604,635000,1
76561198378990604,240,1
76561198378990604,473740,1
76561198378990604,429580,1
76561198378990604,351940,1
76561198378990604,55230,1
76561198378990604,602910,1
76561198378990604,461640,1
76561198378990604,253960,1
76561198378990604,230410,1
76561198378990604,714010,1
76561198378990604,860910,1
76561198378990604,203290,1
76561198378990604,795100,1
76561198378990604,570,1
76561198378990604,265590,1
76561198378990604,252150,1
76561198378990604,503300,1
76561198378990604,433850,1
76561198378990604,386180,1
76561198378990604,627070,1
76561198378990604,550650,1
76561198378990604,271590,1
76561198378990604,801280,-1
76561198378990604,730,1
76561198122621468,718590,1
76561198122621468,552500,1
76561198122621468,760060,1
76561198122621468,374320,1
76561198122621468,10195,1
76561198049453090,460950,1
76561198049453090,814370,1
76561198049453090,546430,1
76561198049453090,1122050,1
76561198049453090,686190,1
76561198049453090,692850,1
76561198049453090,998940,1
76561198049453090,445430,1
76561198049453090,555310,1
76561198049453090,639780,1
76561198049453090,960190,1
76561198049453090,644560,1
76561198049453090,367670,1
76561198049453090,377160,1
76561198049453090,447530,1
76561198049453090,332200,1
76561198049453090,282140,1
76561198049453090,368340,1
76561198049453090,512900,1
76561198049453090,473740,1
76561198049453090,501320,1
76561198049453090,454410,1
76561198049453090,578080,-1
76561198049453090,563560,1
76561198049453090,224760,1
76561198049453090,342090,1
76561198049453090,341500,1
76561198049453090,250660,1
76561198049453090,383960,1
76561198049453090,211260,1
76561198049453090,8870,1
76561198049453090,236090,1
76561198049453090,257970,1
76561198049453090,296490,1
76561198049453090,26800,1
76561198049453090,250900,1
76561198049453090,351640,1
76561198049453090,322660,1
76561198049453090,113020,1
76561198049453090,248820,1
76561198049453090,249050,1
76561198049453090,313020,1
76561198049453090,238460,1
76561198049453090,200710,1
76561198049453090,339400,1
76561198049453090,550,1
76561198049453090,104900,1
76561198049453090,730,1
76561198049453090,105600,1
76561198060255898,1180270,1
76561198060255898,686190,1
76561198060255898,1085660,1
76561198060255898,287700,1
76561198060255898,311340,1
76561198060255898,955050,1
76561198060255898,838380,-1
76561198060255898,232090,1
76561198060255898,687920,1
76561198060255898,581320,1
76561198060255898,741510,1
76561198060255898,239140,1
76561198060255898,8870,-1
76561198060255898,379720,1
76561198060255898,379430,1
76561198060255898,447040,1
76561198060255898,268500,1
76561198060255898,914620,1
76561198060255898,437220,-1
76561198060255898,594650,1
76561198060255898,611500,-1
76561198060255898,639790,1
76561198060255898,823130,1
76561198060255898,262410,1
76561198060255898,703610,-1
76561198060255898,810670,1
76561198060255898,674940,1
76561198060255898,618510,1
76561198060255898,459820,1
76561198060255898,644560,1
76561198060255898,223100,1
76561198060255898,503350,1
76561198060255898,339800,1
76561198060255898,287390,1
76561198060255898,466240,1
76561198060255898,447820,1
76561198060255898,222880,1
76561198060255898,365590,-1
76561198060255898,382490,1
76561198060255898,506540,-1
76561198060255898,286690,1
76561198060255898,434570,1
76561198060255898,200710,1
76561198060255898,359550,1
76561198060255898,444090,1
76561198060255898,381210,1
76561198060255898,296470,-1
76561198060255898,550,1
76561198060255898,285900,1
76561198060255898,310380,-1
76561198060255898,240,-1
76561198060255898,49520,1
76561198060255898,346110,-1
76561198060255898,224540,-1
76561198060255898,307690,1
76561198060255898,413150,1
76561198060255898,730,1
76561198060255898,219150,1
76561198060255898,274170,1
76561198060255898,4000,1
76561198060255898,265630,1
76561198060255898,252950,1
76561198060255898,204100,1
76561198354175121,718590,1
76561198354175121,234270,1
76561198354175121,323580,1
76561198354175121,257850,1
76561198368646635,718590,1
76561198368646635,730,-1
76561198368646635,351290,-1
76561198368646635,995450,1
76561198368646635,322330,1
76561198368646635,230410,1
76561198171565219,702890,-1
76561198171565219,678950,1
76561198171565219,718590,1
76561198171565219,548430,1
76561198171565219,245170,1
76561198171565219,553640,1
76561198171565219,601510,-1
76561198171565219,388750,1
76561198171565219,402530,1
76561198046289937,718590,1
76561198046289937,774361,1
76561198046289937,617290,1
76561198046289937,304390,1
76561198046289937,411760,1
76561198046289937,552500,1
76561198046289937,306130,1
76561198046289937,335000,1
76561198046289937,235540,1
76561198046289937,234140,1
76561198046289937,274170,1
76561198057558304,219990,1
76561198057558304,562860,1
76561198057558304,718590,1
76561198057558304,427520,1
76561198057558304,1026820,1
76561198057558304,622870,1
76561198057558304,465200,1
76561198057558304,262830,1
76561198086430864,718590,1
76561198086430864,530630,1
76561198086430864,782630,1
76561198086430864,802200,1
76561198086430864,578080,-1
76561198086430864,291860,1
76561198086430864,433850,-1
76561198086430864,674400,1
76561198086430864,200210,1
76561198093994144,718590,1
76561198093994144,570,1
76561198093994144,730,1
76561198008292525,718590,1
76561198008292525,678960,1
76561198008292525,673130,1
76561198008292525,39140,1
76561198008292525,4000,1
76561198008292525,570940,1
76561198008292525,219740,1
76561198008292525,397340,1
76561198059554634,718590,1
76561198059554634,236430,1
76561198059554634,70,1
76561198059554634,374320,1
76561198059554634,570,-1
76561198059554634,313740,1
76561198059554634,250900,1
76561198256898337,322170,1
76561198256898337,718590,1
76561198256898337,1161770,1
76561198256898337,730,1
76561198064384364,718590,1
76561198064384364,790850,1
76561198064384364,581360,1
76561198064384364,604330,1
76561198061317578,718590,-1
76561198061317578,617290,-1
76561198061317578,619780,1
76561198061317578,454410,1
76561198061317578,255070,-1
76561198061317578,367520,1
76561198061317578,409710,-1
76561198302910351,718590,1
76561198302910351,345220,1
76561198302910351,211820,1
76561198302910351,570,-1
76561198302910351,730,1
76561198102176319,718590,1
76561198102176319,552500,1
76561198102176319,1033060,-1
76561198102176319,274520,1
76561198102176319,250900,1
76561198102176319,374320,1
76561198102176319,730,-1
76561198102176319,391720,1
76561198102176319,48700,1
